,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24 
1941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,518,4,40,71,43,16,461,912,99,14,11
1942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148,24,276,202,1,17,56,6,163,6,11
1943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1486,4,3,7,44,115,26,22,9,114
1944,0,0,0,0,0,0,0,0,0,0,0,0,0,1149,85,422,1,145,1,1,215,55,1148,69,61
1945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,67,137,97,80,1,112,539,35,28
1946,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,704,12,87,1559,101,261,90,137,88,1
1947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303,4,3,7,71,8,22,9,2
1948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,80,746,747,4,3,7,20,8,9,2
1949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,582,676,145,696,440,479,348,971
1950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,13,675,10,1,54,97,104,1
1951,0,0,0,0,0,0,0,0,0,0,0,0,0,15,105,122,348,1,1,306,427,379,59,53,2
1952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154,152,1,320,1199,117,600,100
1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,855,944,1,220,1
1954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,1031,291,8,3,7,14,36,26,9,2
1955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1392,313,1605,10,983,40,3,1
1956,0,0,0,0,0,0,0,0,0,0,0,0,0,63,102,321,68,27,61,9,25,135,79,31,35
1957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
1958,0,0,0,0,0,0,0,0,0,0,0,0,0,515,4,248,1,23,129,34,51,74,76,37,21
1959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
1960,0,0,0,0,0,0,0,0,0,0,0,0,63,434,106,95,30,47,68,27,285,102,25,1,99
1961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,417,1022,285,1606,40,58,633,229,1607,343,281
1962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
1963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,32,73,206,798,642,347,1,1,63,1
1964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65,1338,99,8,3,7,71,36,26,9,114
1965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,31,204,62,312,496,281
1966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,846,4,3,7,20,8,22,9,2
1967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,254,4,3,7,20,6
1968,0,0,0,0,0,0,0,0,0,0,0,0,1,625,828,772,1,146,1,16,206,35,145,1,54
1969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,366,23,503,572,6,230,28
1970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412,1,896,8,3,7,14,36,26,9,2
1971,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,169,1113,282,84,4,3,7,14,2,11
1972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1041,573,205,2,121,942,943
1973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,55,242,240,626,34,526,1,1288,511
1974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1257,1355,144,66,188,1,466,1608,66,188
1975,0,0,0,0,0,0,0,0,0,0,0,0,0,0,386,637,562,97,405,1,452,88,1,1,705
1976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,299,139,208,77,396,88,911
1977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,23,748,59,53,33,232,127
1978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,346,4,3,7,20,8,22,9,2
1979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424,1,63,1,1,132,5,71,68,27
1980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,16,1,1,356,1,275,950
1981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1609,594,4,40,2,69,61,1610,1023,521
1982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,144,12
1983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,1,1611,279,1,266,71,43,16
1984,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,627,152,1612,480,1252,1613,475,53,232,126
1985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,977,8,3,7,44,115,26,9,6
1986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1200,16,304,743,735
1987,0,0,0,0,0,0,0,0,0,0,0,0,55,30,24,31,204,52,1,183,391,1,5,380,1584
1988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1021,1,86,105,122,30,618,83,197
1989,0,0,0,0,0,0,0,0,0,0,0,0,0,395,64,260,494,433,129,9,51,74,76,185,21
1990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,54,332,12,16,40,4,368,1304
1991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,72,102,2,1251,1,1411,852
1992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,8,3,7,71,36,26,9,2
1993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,213,2,174,86,49,11
1994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,77,244,27,966,102,331,650
1995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,112,176,7,1,231,590,1028,191,129
1996,0,0,0,0,0,0,0,0,0,0,0,0,0,161,619,32,603,4,3,7,20,8,22,9,2
1997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
1998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,174,86,60,2,1,1
1999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,506,1,1,63,209,729,1,1,363,79
2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,3,7,339,36,26,9,2
2001,0,0,0,0,0,0,0,0,0,0,0,0,0,5,57,195,128,89,1457,57,48,27,25,37,21
2002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,1,549,75,324,366,1,1,6
2003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
2004,0,0,0,0,0,0,0,0,0,0,0,0,0,395,551,4,3,7,69,61,209,596,382,84,11
2005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,214,8,3,7,14,554,68,967,83,69
2006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,506,1,5,67,92,88,1614,1
2008,0,0,0,0,0,0,0,0,0,0,0,0,98,671,81,468,105,1,1,99,1603,575,136,1,282
2009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
2010,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
2011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
2012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,77,244,88,5,465,155,6,29
2013,0,0,0,0,0,0,0,0,0,0,0,239,4,62,16,23,148,152,627,152,1612,480,296,81,11
2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,3,7,14,8,22,9,2
2015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,635,1,1,95,1
2017,0,0,0,0,0,0,0,0,0,0,0,0,0,59,86,189,217,53,232,126,1,206,153,128,6
2018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423,156,24,103,5,258,83,49,570
2020,0,0,0,0,0,0,0,0,0,0,0,0,0,0,574,1615,75,129,1,1,1,805,25,37,21
2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,349,141,133,1201,251,6,28
2022,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,73,1,1,122,548,91,72,1030,101,6
2023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,374,1280,64,1192,54,24,3,46,14,2,11
2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,1616,187,227,1,1,211,131,69,61,53
2025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
2026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,467,47,36,762,241,1,1,1,214,454,2
2027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,138,10,1517,47,139,801,397,903,12,6
2028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,34,59,164,53,6,164,105,1,100,1151
2029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,6,28,12
2030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
2031,0,0,0,0,0,0,0,0,0,0,0,0,77,78,1617,123,177,594,293,688,302,206,796,613,316
2032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,59,357,53,126,189,40,6,850,2
2033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,516,4,3,7,14,8,9,2
2034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,475,1618,4,3,7,20,8,22,9,6
2035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1192,4,3,7,183,44,658,83,16
2036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,936,4,3,7,20,8,22,9,6
2037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,52,731,572,5,702,243
2038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1,236,276,65,2,28
2039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,561,30,1075,1455,8,3,822,64,16
2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,101,77,244,49,32,1,84
2041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,265,31,204,317,32,233,2,28,12,11
2042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,156,52,111,30,50,6,29
2043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,768,140,52,199,111,30,56,49,29
2044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,1,1148,1202,35,23,129
2046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,192,909,364,6,28,568,330,11
2047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,240,100,65,6,50,6,29
2048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,52,65,17,6,50,6
2049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
2050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,531,5,134,139,67,1203,320,765
2051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,251,112,514,84,906,11
2052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,16,40,1,315,206,44,1
2053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,503,1,240,62,2,50,2
2054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,672,4,3,7,14,8,22,9,6
2055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,913,262,263,242,89,191,129
2056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1435,1619,61,1,127,418
2057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,270,280,333,50,6,29
2058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,1,1,1,1,1,1,60,136,159,6
2059,0,0,0,0,0,0,0,0,0,880,703,54,332,12,16,23,57,48,27,51,113,119,120,37,21
2060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,39,23,31,52,6,50,6
2061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,535,1,1620,96,1233,65,65,636
2062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,3,7,583,115,26,22,94,2
2063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,1,1,1,1,174,86,12,93
2064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,24,12,65,2,121,29
2065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,213,295,2,134,84
2066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,445,398,4,3,7,339,8,9,2
2067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,516,4,3,7,14,8,9,2,11
2068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,292,202,172,253,39,93,485,12,125
2069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,104,47,1565,1,102,132,13,91
2070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,454,1330,67,857,927,93,1
2072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,5,177,392,31,64,620,34,375
2073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,174,86,105,122,353,197,755,537,727,80
2074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,98,23,228,65,1204,155,2,50,2,29
2075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1563,193,54,24,3,7,14,8,22,9,2
2076,0,0,0,0,0,0,0,0,0,0,0,0,0,25,201,573,163,23,228,167,95,57,48,27,1621
2077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,96,20,118,345
2078,0,0,0,0,0,0,0,0,0,0,0,0,0,1,81,1,1,511,62,1539,137,149,279,200,873
2079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,615,237,196,54,24,3,7,20,8,9,2
2080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,640,226,65,6,50,6,29
2081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
2082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,897,898,573,205,2,28
2083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,7,14,8,22,9,2
2084,0,0,0,0,0,0,0,0,0,0,0,0,0,12,723,54,24,3,7,20,8,85,24,9,2
2085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,97,80,190,584,26,83,384,171,2,606
2086,0,0,0,0,0,0,0,0,0,0,0,0,0,77,78,1205,605,208,487,5,12,312,496,29,11
2087,0,0,0,0,0,0,0,0,0,0,0,1561,30,322,1599,1,160,4,3,46,44,36,26,264,2
2088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,202,39,93,756,172,254,52,855
2089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,2,54,1,5,1284,1144
2090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,154,33,173,97,80,155,2,50,2,29
2091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
2092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1622,326,16,57,458,900,455,920,1
2093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,666,4,3,96,20,118,61
2094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,180,108,17,6,385,112,160,109,12,11
2095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,59,178,40,153,509,107,16,252
2096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1078,1623,4,3,7,20,8,22,9,6
2097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
2098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,601,274,4,3,7,14,8,94,2
2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,1206,402,553
2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,156,52,65,6,230,28
2101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142,17,329,202,1624,1,50,6
2102,0,0,0,0,0,0,0,0,0,259,97,80,25,65,2,1,1,31,1126,1167,678,1556,678,1625,307
2103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,240,100,65,111,30,230,28
2104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,10,19
2105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,684,4,107,16,23,3,7,14,11
2106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,499,500,4,3,7,14,8,22,9,2
2107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,602,684,4,3,7,14,8,9,2
2108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1156,2,284,1,188,1,577,762,191,33
2109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,213,2,56,2
2110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,1,8,3,7,20,367,298,16,23
2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,1,989,1,1,253,485,6,11
2112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,121,23,41,246,99,53,1,126
2113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,97,213,49,28
2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,248,1626,26,4,1,830,21,1,23,114
2115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,56,30,941,636,12,287,6
2116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,259,1,879,1207,318,1,680,2
2117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,253,39,85,112,2,28,292,333,609,471
2118,0,0,0,0,0,0,0,0,0,0,0,0,161,657,164,7,1,1397,127,256,51,74,76,37,21
2119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,239,4,3,7,20,8,22,9,2
2120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,59,124,53,127,557,23,221
2121,0,0,0,0,0,0,0,0,0,0,0,0,804,179,39,91,1,894,40,1182,643,169,467,1,12
2122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1001,67,144,129,91,122,817
2123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,1189,1575,1576,227,2,28
2125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,323,78,1205,1,1528,1
2127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,276,2,28
2128,0,0,0,0,0,0,0,0,0,0,0,0,145,696,122,33,33,1627,762,1,274,1,1,1,58
2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,38,42,10,19
2130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,73,1,704,208,77,244,27,10,667,108
2131,0,0,0,0,0,0,0,0,0,0,0,0,0,574,158,317,32,474,35,49,355,9,25,31,35
2132,0,0,0,0,0,0,0,0,0,0,0,70,12,1482,1,879,1207,24,103,2,90,3,46,58,1158
2133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146,928,1522,742,8,9,58
2134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,4,3,7,20,69,61
2135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1188,222,4,3,46,44,115,860,58
2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,121,783,452,352,260,5,131,267,243
2137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
2138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,130,576,62,876,58,2,28
2139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,38,42,10,19
2140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,899,4,3,46,43,16,128,89,25,31,35
2141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,675,1,150,996,997,356,6,159,1,102,210
2142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163,94,64,479,1,1,1,1,1,790
2143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10,82,144,12,498,11
2144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,192,364,2,50,2
2145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,192,31,204,364,1,6
2146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,181,2,227,9,135,79,25,37,21
2147,0,0,0,0,0,0,0,0,0,0,0,18,36,407,531,2,795,793,91,887,24,610,802,91,626
2148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922,219,6,870,41,36,1533,99,725,1
2149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1604,80,746,747,4,3,7,20,8,9,2
2150,0,0,0,0,0,0,0,0,0,0,0,0,92,335,107,16,23,65,128,89,51,74,76,116,21
2151,0,0,0,0,0,0,0,0,0,0,0,0,92,138,1,1,62,1,360,1,5,101,67,83,79
2152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,133,191,212,534,372,475,1,1628,6
2153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,77,78,951,117,4,23,1
2154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1629,81,60,2,1,21,1341,1159,146,1
2155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,1,1,952,1,1136,49
2156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,376,260,70,12,403,7,187,1,199,53,126
2157,0,0,0,0,0,0,0,0,0,0,0,0,642,347,88,1013,62,136,159,64,1,1,821,41,1
2158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,18
2159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,527,4,23,1,1,9,51,74,76,37,21
2160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,54,332,12,16,3,7,1208,354,543,11
2161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,1,415,27,375,34,25,37,21
2162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,8,3,96,71,180,107,16,118,11,142
2163,0,0,0,0,0,0,0,0,0,0,0,0,415,1087,425,227,1630,57,48,27,51,74,76,116,21
2164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,140,52,6,50,6
2165,0,0,0,0,0,0,0,0,0,0,0,0,0,430,87,1,107,16,30,1,277,83,1,35,1164
2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,754,542,953,24,205,149,39,24,103,974
2167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172,39,391,1,617,11,1209,139
2168,0,0,0,0,0,0,0,0,0,0,0,0,70,12,214,33,407,1,176,763,4,3,46,2,11
2169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,45,18
2170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2171,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,563,4,3,7,14,8,22,9,2,11
2172,0,0,0,0,0,0,0,0,0,0,0,0,0,59,726,33,53,472,127,34,51,74,76,37,21
2173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,40,14,107,16,3,7,6
2174,0,0,0,0,0,0,0,0,0,0,0,0,0,5,213,112,514,525,77,183,44,68,78,66,11
2175,0,0,0,0,0,0,0,0,0,0,0,0,0,229,495,1193,484,8,3,7,44,115,26,9,2
2176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
2177,0,0,0,0,0,0,0,0,0,0,0,1631,1,415,1,1632,1032,1210,1,178,40,20,43,16,1007
2178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,97,80,25,65,2,29,245,2
2179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,12,158,8,3,7,14,36,26,9,2
2180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,24,1,10,333,62,17,108,56,2
2181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,67,460,95,30,68,88
2182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,1211,30,197,1,1,5
2183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
2184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,106,34,59,54,24,3,7,14,8,9,2
2185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,54,845,556,685,129,34,25,37,21
2186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,988,188,1521,862,139,1024,158,75,662
2187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,954,215,3,7,44,115,26,22,94,58
2188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,770,24,1,2,28
2189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,610,27,5,97,80,190,64,402,29,11
2190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,10,19
2191,0,0,0,0,0,0,0,0,0,0,0,0,0,1180,661,49,1,1527,182,57,48,27,25,37,21
2192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,13,18
2193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1633,52,192,1,453,1
2194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,223,81,270,111,30,50,2
2195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174,4,3,7,14,8,22,9,2
2196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,45,18
2197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,621,1,196,75,2,577,147,1494,287,1
2198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,32,214,54,24,3,96,14,118,345
2199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117,1,477,1,203,950,1,12,6
2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1105,4,3,7,20,69,61
