,title,label
5397,"8만전자가 이끈 코스피, 일주일 만에 3000선 복귀",3
5398,"경남제약, 380억원 주주배정 유상증자 결정",3
5399,"'삼성전자·ARM 파트너' 가온칩스, 상장 예비심사 청구",3
5400,"[코스닥] 4.11p(0.41%) 오른 1,007.42(장종료)",1
5401,"[코스피] 14.26p(0.48%) 오른 3,012.43(장종료)",1
5402,"에프앤자산평가, 웨이브릿지와 가상자산 공정가치평가 위해 MOU 체결",3
5403,"현대로템, 코레일과 3천864억원 규모 동력분산식열차 납품 계약",3
5404,"신한운용 ""내년 자산배분 중요성 커질 것""",3
5405,"현대인베운용, 유럽 중소형 오피스 블라인드펀드 소진 완료",3
5406,"월가 ""내년 S&P500 천천히 오를 것""…현재 대비 6% 상승 예상",1
5407,"""반도체·리오프닝株 주목""…중장기 대비는 연2.99% 금리로",3
5408,"""마마무 누나들 살려줘""…알비더블유, 상장 한달만에 30% 하락 ",0
5409,"""더 늦기 전에 살껄""…LG이노텍 언제까지 질주할까",3
5410,"""은행株 투자 지금이 적기""…비중 확대는 연2.99% 자금으로",3
5411,"한국테크놀로지, 블록체인 활용 NFT·부동산 코인 신사업 결의",3
5412,"'반도체 설계' 와이팜, 테스나 인수 무산에 3%대 하락",0
5413,박근혜 전 대통령 특별 사면 소식에 관련주 강세,3
5414,"""개미 코스피 외면에 증권주 주춤""…저점매수는 연2.99% 금리로",1
5415,"신한자산운용 ""내년 증시 변동성 확대 예상…자산 배분 중요""",3
5416,"""LG이노텍 실적 호조 기대, 목표가 상승 ""…선점은 연2.99% 재원으로",1
5417,"수성, 상용 전기차 사업 기대감에 반등",1
5418,"""SK하이닉스, 인텔 낸드 인수로 목표가 상승 ""…투자는 연2.99% 금리로",1
5419,"[코스피] 11.31p(0.38%) 오른 3,009.48(개장)",1
5420,"[코스닥] 4.74p(0.47%) 오른 1,008.05(개장)",1
5421,"S&P500 역대 최고가 갱신,산타의 배신은 없었다",1
5422,가격 올리면 '창렬' 기업? 화내는 대신 주주가 되자,3
5423,"뉴욕증시, '산타 랠리' 기대 속 상승…S&P500 최고 마감",1
5424,"뉴욕증시, 오미크론 넘어 '산타랠리'…S&P500 사상최고",3
5425,"뉴욕증시, 산타랠리 기대 속에 상승 출발",1
5426,"""메타버스면 당장 사야지""…개미, 글로벌 ETF 856억원 베팅",3
5427,서학개미 株머니에는 엔비디아 124% '1위',3
5428,'사는 족족 올랐다' 서학개미 순매수 톱10 종목들,1
5429,"'밈주식' 상승에 거는 美2030…월가선 ""돈만 날린다"" 경고",0
5430,'2022 韓증시전망' 전세계 NFT시장 공략…게임株 더 간다,3
5431,"트러스톤 행동주의 펀드, BYC 경영참여 전격선언",3
5432,메모리 반도체업황 개선 기대에…4개월 만에 8만전자,1
5433,"[MK라씨로] 기관, 게임株 컴투스홀딩스·SNK 보유 늘려",3
5434,"[Bull&Bear] 신세계I&C, 메타버스 타고 주가상승",1
5435,"KCGI, 정보보안 기업 윈스 2대 주주 등극",3
5436,시카고옵션거래소가 꼽은 '올해의 밈주식' 살펴보니…AMC 1300%·게임스톱 790% 상승,1
5437,"'8만 전자' 바짝…코스피, 외국인·기관 쌍끌이 매수에 사흘 연속 상승",1
5438,"[코스닥] 3.18p(0.32%) 오른 1,003.31(장종료)",1
5439,"[코스피] 13.69p(0.46%) 오른 2,998.17(장종료)",1
5440,"""투자자 37%, 고위험 투자자산 비중 늘릴 것""",3
5441,"한신자동차 올라탄 수성, 전기버스 시장 본격 확대 기대감 상승 ",1
5442,"머스크 ""주식 다 팔았다"" 선언에 테슬라 급등…국내 2차전지주 훈풍",3
5443,연기금이 사랑한 이 종목…이달 들어 23% 빠졌다,3
5444,"""반도체 수요 다시 살아난다""…비중확대는 연2.99% 금리로",3
5445,"""테슬라 비교 안돼"" 서학개미 큰돈 안겨준 '이 종목'",3
5446,신한금투 '차세대·여성·성과중심' 인사,3
5447,칸서스운용 새 대표에 김연수,3
5448,"""게임株 조정은 매수 기회""…중장기 투자는 연2.99% 자금으로",1
5449,"""삼성SDI, 외형성장 이어간다""…저점매수는 연2.99% 자금으로",1
5450,장중 '8만전자' 터치 삼성전자…외국인 3주만에 2조 샀다,3
5451,화이자 '코로나 먹는 치료제' 개발에…삼바 셀트리온 SK바사 동반 약세,3
5452,"""외국인 이달 반도체株 3조 순매수""…대비는 연2.99% 자금으로",1
5453,"""LGD, 삼성전자·애플과의 거래로 수혜""…투자는 연2.99% 금리로",3
5454,"[코스피] 13.54p(0.45%) 오른 2,998.02(개장)",1
5455,"[코스닥] 4.32p(0.43%) 오른 1,004.45(개장)",1
5456,맥도날드에 감자칩이 없다고?2022년 최대화두는 '재고부족' [추동훈의 월스트리트뷰],1
5457,"美증시, 연휴 앞두고 이틀째 상승…다우 0.74% 상승 ",1
5458,12월 코스피 일평균 거래대금 10조원에 그쳐…19개월만에 최저,0
5459,"美증시, 연휴 앞두고 이틀째 상승…다우 0.74% 상승 ",1
5460,"뉴욕증시, 연말 오미크론 우려 속에 혼조세로 출발",0
5461,'배당락' D-7…연말 배당막차 타려는데 어떤 종목 사야할까,3
5462,"""알짜사업만 '쏙' 빼돌려""…소액주주 울리는 물적분할",3
5463,글로벌 메타버스 ETF 4종…첫날 거래대금 2100억원,3
5464,"시티랩스, 51억1천6백만원 유증…테드인베스트먼트 등에 3자배정",3
5465,확진자 늘면 여기부터 간다? 애플보다 잘나간 이 종목,3
5466,"대한전선, 5천억원 주주배정 유상증자 결정",3
5467,원자력은 '친환경 에너지'일까…EU 고심에 힘 못 쓰는 원전주,3
5468,인공지능자산관리 '키우GO'…6개월만에 설계 10만건 돌풍,3
5469,"""가상자산·의료기기 내년 M&A 주도""",3
5470,금리 인상기…부실채권시장 달아오른다,1
5471,채권시장도 ESG 바람…올 발행비중 10% 넘어,3
5472,"LS그룹, 사모펀드 손잡고 15조 전력장치 시장 공략",3
5473,"""차포 다 떼면 뭐가 남나""…나노단위 '쪼개기 상장'에 외면당한 코스맥스",3
5474,'스파이더맨 효과' 美 디즈니·AMC 들썩,3
5475,"메타버스 품은 네이버, 내년 시총 100조 가나",3
5476,TIGER 글로벌메타버스액티브 ETF 상장 첫날 거래대금 1080억,3
5477,"초록뱀컴퍼니, 2백10억원 유상증자…우리들휴브레인에 제3자배정",3
5478,11월 주식 발행액 전달보다 22.4% 감소…대어급 상장 없어,0
5479,"키움투자자산운용, 독일 DAX지수 추종 ETF 상장",3
5480,"KB증권, 중개형 ISA 가입고객을 위한 특판RP 이벤트",3
5481,"삼성전자 1.66% SK하이닉스 2.01% 상승 …코스피, 외국인·기관 쌍끌이 매수에 반등",1
5482,"[코스닥] 3.53p(0.35%) 오른 1,000.13(장종료)",1
5483,"[코스피] 9.45p(0.32%) 오른 2,984.48(장종료)",1
5484,"수성이노베이션, 정부 전기차 지원소식에 강세…전기버스 업체 지분투자 부각",3
5485,신한운용 中태양광 ETF 출시,3
5486,"TIGER 글로벌메타버스액티브 ETF, 상장 2시간 만에 초도물량 580억원 완판",3
5487,"한창 ""신재생에너지, 메타버스, NFT, 바이오 등 미래먹거리 확보""…신성장 동력 강화",3
5488,"금융투자협회, 국군 태풍부대 방문해 위문금 전달",3
5489,"KB운용, 국내 첫 반려동물 펀드 출시",3
5490,"이원컴포텍, 리미나투스파마 뉴욕증시 상장 추진에 지분 확보",3
5491,"""이재명 테마주 6연속 상한가""…코이즈에 무슨 일이?",3
5492,"""한국항공우주 지속적 실적 성장""…저점매수는 연2.99% 재원으로",1
5493,'스파이더맨: 노 웨이 홈' 열풍…미국주식 수혜주는,3
5494,6개월간 30% 급락한 트위터…월가서 목표주가 또 낮췄다,3
5495,"""동학은 삼성전자, 서학은 테슬라 최선호""…대비는 연2.99% 금리로",3
5496,반도체 겨울인데 별로 안 춥네…8만전자 복귀 카운트다운,3
5497,"""LG이노텍, 자율주행차 확대 수혜""…투자는 연2.99% 금리로",3
5498,"""내년 D램 업황 예상보다 좋다""…대비는 연2.99% 금리로",3
5499,잃어버린 1년되나…롤러코스터 탄 테슬라 주가 이달 18% 빠졌다,3
5500,"""은행주 올 배당수익률 5.9%""…비중확대는 연2.99% 자금으로",3
5501,"[코스피] 18.47p(0.62%) 오른 2,993.50(개장)",1
5502,"[코스닥] 7.50p(0.75%) 오른 1,004.10(개장)",1
5503,"""바이옵트로, 전방 시장 확대 '수혜'…고부가 수주 확대""",3
5504,"바이든이 밀어올린 뉴욕증시, 나스닥 2.4% 폭등 | Aaa 등급 받은 애플, 200달러도 무리없다 | 울상일줄 알았던 크루즈주,아니야 우린 행복해 [추동훈의 월스트리트뷰]",3
5505,"뉴욕증시, 4거래일 만에 반등…나스닥 2.40% 상승 ",1
5506,"뉴욕증시, 4거래일 만에 반등 출발",1
5507,"[클릭! 해외증시 이 종목] 화이자, 백신 매출 늘고 치료제 개발도 기대",1
5508,교보생명 IPO 예심청구…FI와 분쟁 해결전 상장 가능할까,3
5509,"이런 '변이' 있나…서학개미 몰려간 나스닥, 이번달 5% 뚝",3
5510,"에쓰씨엔지니어링, 매그나플러스 대상 30억원 증자",3
5511,마이크론 호실적 효과…삼성전자·하이닉스 강세,3
5512,포스코·신한지주·기아…저PER株 주목,3
5513,운임지수 치솟자 운송ETF 이달 7% 쑥,3
5514,획일화된 표준감사시간제…기업특성 고려해 산정한다,3
5515,동박 제조社 SK넥실리스…신영證서 1000억 투자유치,3
5516,LG엔솔 상장 앞두고 LG화학 추락…'SK케미칼 데자뷔',3
5517,"""한번 가면 못끊어"" 열에 아홉 다시 온다는 이곳…주가도 난리 났다",3
5518,"NH아문디 국채 10년 인덱스펀드, ""경기 둔화 대비…장기국채 투자 고려할만""",3
5519,"""산타랠리 멀어지나""…3000선 지키기 어려운 코스피",3
5520,삼정KPMG '2021 KPMG 글로벌 사이버 데이' 행사 개최,3
5521,"KB증권, 마이데이터 서비스 사전예약 이벤트 '흩어진 자산을 모아줘'",3
5522,"삼성자산운용, 미국 메타버스 나스닥 액티브 ETF 22일 상장",3
5523,"에이치앤비디자인, 3자배정 70억원 유상증자",3
5524,"감사인 선임절차 위반회사 올해 144곳…금감원""법규 숙지해야""",3
5525,"[코스피] 12.03p(0.41%) 오른 2,975.03(장종료)",1
5526,[코스닥] 6.09p(0.61%) 오른 996.60(장종료),1
5527,"SK넥실리스, 신영증권서 1000억 투자 유치",3
5528,"연말 앞둔 개미들 기대 커진다…장중 삼성전자 1.56% 상승 , SK하이닉스도 3.32% 강세",1
5529,"샐바시온, 코빅실-V 비강 스프레이 효과 입증…델타 변이 99.9% 중화",3
5530,"트러스톤자산운용, 업계 최초 메타버스 사무실 구축",3
5531,"한국거래소, 투자주의종목 지정요건 개선…27일 시행 예정",3
5532,마이크론發 호재에 삼성전자·SK하이닉스 강세,3
5533,유진저축은행 신임 대표이사에 황준호 사장,3
5534,"""12월까지 보유 시 2.7%""…배당 매력 무장한 SK텔레콤",3
5535,국채선물 2022년 6월물 최종결제기준채권 지정,3
5536,"한국거래소, 투자주의종목 지정 요건 개선…27일부터 시행",3
5537,"""땡큐 애플"" LG이노텍, 장중 8% 상승 …3거래일만에 신고가 또 경신",1
5538,"캐시 우드 ""5년간 연수익률 40% 목표""…전문가들 '갸우뚱'",3
5539,"""금융지주 올해 역대 최대 배당"".. 비중 확대는 연2.99% 금리로",1
5540,"신영증권, 퇴직연금 모바일 서비스 개시",3
5541,"대신證, 위례신도시에 첫 증권사 점포 오픈",3
5542,"""삼성전자 목표주가 20% 상승 "".. 저점매수는 연2.99% 자금으로",1
5543,맥쿼리인프라 담으면 稅혜택…삼성證 '절세계좌'개설 이벤트,3
5544,"박현주 미래에셋 회장, '2021 대한민국 협상 대상' 수상",3
5545,"엔씨소프트 ""MSCI ESG 평가 A등급 획득""",3
5546,"""통화정책 정상화로 경기방어주 약진"".. 선점은 연2.99% 금리로",3
5547,"""바닥 밑 지하"" 1년 전 가격으로 돌아간 LG화학",3
5548,"""반등 노린 저가 매수 전략"".. 투자는 연2.99% 자금으로",1
5549,"코스피 장 초반 혼조세…2,960대 등락(종합)",3
5550,증시 '산타 랠리' 가능할까.. 대비는 연2.99% 자금으로,3
5551,사상 최대실적에 '역대급 배당' 한다는 '이곳',1
5552,"[코스피] 18.67p(0.63%) 오른 2,981.67(개장)",1
5553,[코스닥] 4.02p(0.41%) 오른 994.53(개장),1
5554,"1달만에 20% 폭락한 테슬라,위기쳐한 일런 머스크 [추동훈의 월스트리트뷰]",0
5555,"""'반도체 겨울 온다'더니 예상 빗나가자 '겨울 온난화'로 태도 바꿨다""",3
5556,‘10만전자’ 확신에 산 투자자라면 ‘7만전자’ 때 돌이켜 볼 ‘이것’ [자이앤트 책방],3
5557,오미크론 공포 확산에 뉴욕증시·국제유가 동반 하락,0
5558,"뉴욕증시, 오미크론 확산에 하락…다우 1.23% 하락 ",0
5559,"뉴욕증시, 오미크론 확산에 하락 출발",0
5560,2022년 주식운용능력평가 S-MAT 시험 일정 확정,3
5561,중국 금리인하가 부추긴 경기침체 불안에…삼천피 또 깨졌다,3
5562,'자본시장 올해의 인물' 최현만 회장,3
5563,이달 들어 128% 폭등했다…코로나에 치솟은 이 종목,3
5564,해외 메타버스ETF 4종 상장…운용실력 '진검승부',3
5565,日경제보복 딛고 국산화…반도체 소부장株 훨훨,3
5566,'한국 증시 반등 가능할까?' 유안타證 투자설명회 개최,1
5567,정영채 NH證대표 '옵티머스' 檢수사 무혐의,3
5568,고가 전기차 호황에 EV6 주목…내년엔 기아 더 달릴까,3
5569,일찍 문닫은 회사채 시장…밀린 물량 내년초 풀릴듯,3
5570,'1월 효과' 중소형주는 2차전지·엔터·바이오,3
5571,마이데이터 사업 시행에 보안주 들썩,3
5572,"아시아 증시 일제 약세…""오미크론 공포·중국경제 둔화 우려""",0
5573,"[이슈진단] 연말연초 중국증시, 소비주 주목할때",3
5574,[줌인 이종목] 공급망관리 독보적 입지…엠로 상승세,1
5575,"코스피, 외국인·기관 쌍끌이 매도에 2960선 후퇴",0
5576,"[코스피] 54.73p(1.81%) 내린 2,963.00(장종료)",0
5577,[코스닥] 10.75p(1.07%) 내린 990.51(장종료),0
5578,에프앤자산평가 새 대표이사에 전영묵,3
5579,정영채 NH투자證 대표 옵티머스 검찰 수사 무혐의,3
5580,"위니아에이드 등 6개사, 코스닥 상장예비심사 청구",3
5581,"NH證, 英 런던 우량 오피스 4500억에 인수",3
5582,중소형주 '1월 효과' 기대…2차전지·원전·엔터·바이오업종에 주목,1
5583,마이데이터 사업 시행에 보안주 들썩,3
5584,"""왜 이렇게 빠지는 거야"" LG화학, 52주 신저가에 개미들 발동동",3
5585,올해 국내증시 30일까지 거래…내년 개장 3일 오전 10시,3
5586,메타버스 ETF 2R는 액티브로…22일 한투·미래·삼성 동시 출격,3
5587,"선데이토즈, 530억원 유상증자…위메이드이노베이션에 제3자배정",3
5588,"""떨어질 땐 와르르""…미국 전기차 '3대장'에 속타는 서학개미",3
5589,아크·다우키움 손잡고…리멤버에 1600억 투자,3
5590,"한신평, 내년 증권업 전망 '중립적'…대비는 연2.99% 자금으로",3
5591,"""제약사 올해도 무상증자""…추가 매입은 연2.99% 금리로",3
5592,"KB증권, PRIME CLUB 오픈 2주년 기념 '구독료 1년 무료 이벤트'",3
5593,"최현만 미래에셋증권 회장, '2021년 자본시장 올해의 인물' 선정",3
5594,올해 국내증시 30일까지 거래…내년 개장 3일 오전 10시,3
5595,"""올 국내 건설 수주, 역대 최대 수준""…저점 매수는 연2.99% 재원으로",1
5596,올해 증시 30일 폐장…내년 1월 3일 오전 10시 개장,3
5597,거래소 '자본시장 올해의 인물'에 최현만 미래에셋 회장,3
5598,'삼성 OLED TV 출시' 수혜주 중장기 투자는 연2.99% 금리로,3
5599,"나래나노텍, 증권신고서 제출…내년 2월 코스닥 상장 목표",3
5600,"""내년 상반기 코로나19 치료제 개발 기대""…대비는 연2.99% 자금으로",1
5601,"코스피 장 초반 하락세…3,000선 하회",0
5602,"머스크 팔고, 베조스도 팔았는데ㅇㅇㅇ는 주식 더 사들였다?!",3
5603,"[코스피] 16.40p(0.54%) 내린 3,001.33(개장)",0
5604,"[코스닥] 0.09p(0.01%) 내린 1,001.17(개장)",0
5605,"DB금융투자 ""롯데하이마트 목표가 하향…가전 수요 부진""",0
5606,"10년에 1~2년, 미국주식은 쉬고 한국주식은 투자하라",3
5607,"내년 군대간다는 BTS, 이들 덕분에 하이브 끄덕없다",3
5608,"분할상장 후 부진한 SK스퀘어 주가…""연초 이후 강세 전망""",3
5609,"바이오니아, 국제 분자진단 제품 평가 공급기관 FIND와 진단 장비·키트 대규모 투자 공급계약",3
5610,"대신증권 ""한미 통화스와프 종료, 환율에 영향 제한적""",3
5611,"대신증권 ""SK하이닉스 내년 영업이익 14조8천500억원""",3
5612,"대신증권 ""삼성전자 내년 영업이익 58조5천억원 전망""",3
5613,4대 금융지주 올해 최대규모 배당 전망…3.8조원대 예상,3
5614,오미크론·긴축 우려에 다우지수 급락,0
5615,"""메모리의 봄 온다""…삼성전자 하이닉스 다시 달릴까",3
5616,몸집 키우는 '소비자 직판' D2C기업…M&A시장 큰손으로,3
5617,"폐기물 플랫폼 스타트업 '리코', GS그룹 등서 120억 투자 받아",3
5618,"친환경에 꽂힌 맥쿼리, 韓 벤처기업에 1천억 투자",3
5619,"배당귀족주 미워도 다시 한번?…서학개미, 월가 매수 신호에 고심",1
5620,"""몸값 최대 70조""…LG엔솔 벌써부터 관심 '쑥'",1
5621,'거리두기 강화'에 관심 높아지는 전자상거래주,3
5622,20개 증권사 탄소배출권 거래 개시,3
5623,"""주가 왜이래""…개미들 파니까 진짜 오른 종목은",1
5624,"SK스퀘어, 분할상장 후 주가 30% 하락",0
5625,ESG 공시·통계 한곳서 본다,3
5626,산타는 찾아올까,3
5627,서학개미 어쩌라고…'제2의 테슬라' 리비안 급락 쇼크,3
5628,글로벌 금리인상 전망에 뉴욕증시 또 하락…다우 532P 하락 ,3
5629,"뉴욕증시, 오미크론·긴축 우려…다우 1.48% 하락 ",0
5630,"美증시, 긴축·오미크론 우려로 하락…다우 1.48% 하락 ",0
5631,"뉴욕증시, 기술주 이틀째 매도세에 하락 출발",0
5632,올초에 사놨으면 238%…'주주친화' 메리츠 3형제 주가 날았다,3
5633,동학개미 왕창 사들인 1월이 고점…10개 중 8개 손실,3
5634,내년 더 기대된다는 원전주…올해 한전기술 399% 두산중공업 59% 뛰었다,1
5635,동학개미 다 어디갔나 했더니…'이곳'에 쌈짓돈 16배 더 넣었다,3
5636,"삼성자산운용, '세상의 변화에 투자' 디지털 캠페인 진행",3
5637,"'폐기물 강자' E&F PE, 5300억 규모 블라인드펀드 결성 완료",3
5638,미국 알짜부동산 투자…올해 32% 올랐는데 연간 3% 배당도 챙긴다,3
5639,보호예수 해제·임금소송 패소…악재겹친 현대重 상장후 최저,0
5640,"하나대체투자, 日물류센터로 4백억원 차익",3
5641,한국금융지주 부회장 이강행,3
5642,"삼성전자 0.26% 상승 …코스피, 외국인·기관 쌍끌이 매수에 사흘 연속 상승",1
5643,"[코스닥] 6.60p(0.65%) 내린 1,001.26(장종료)",0
5644,"[코스피] 11.32p(0.38%) 오른 3,017.73(장종료)",1
5645,"교보증권, 디지털 혁신 위한 조직개편·임원 인사 실시",3
5646,美개미투자 열풍의 주역 '레딧' 상장…150억弗 기업가치 전망,3
5647,에프앤가이드 빅데이터 금융 아이디어 경진대회,3
5648,"바이오니아, JP모건 헬스케어 컨퍼런스 버츄얼 미팅 참여",3
5649,"""올 은행 업종 배당성향 25∼27%""…비중 확대는 연2.99% 자금으로",3
5650,"""내년 증시 4가지 키워드""…중장기 투자는 연2.99% 금리로",3
5651,"""연준 이르면 내년 6월 금리 인상""…대비는 연2.99% 재원으로",3
5652,"""내년 투자 전략의 핵심은 실적""…선점은 연2.99% 금리로",3
5653,"삼성증권 ""엔씨소프트 목표가 하향…게임 매출 하락 ·비용 상승 """,0
5654,"코스피, 장 초반 2,980대로 밀려…주요국 긴축 가속화(종합)",3
5655,"""갓플 갓슬라 너마저"" 하루새 1조날린 서학개미",3
5656,"""FOMC, 충격 없는 매파적 수준 유지""…대비는 연2.99% 자금으로",3
5657,"코스피 하락 출발…장중 2,980대로 밀려",0
5658,"바이오니아, '오미크론 단독+오미크론, 델타 구분' 분석 키트 개발 완료",3
5659,"[코스피] 21.21p(0.71%) 내린 2,985.20(개장)",0
5660,"[코스닥] 6.35p(0.63%) 내린 1,001.51(개장)",0
5661,악몽의 연말?오미크론으로 3개 지점 문닫은 애플,3
5662,"美증시, 주력 기술주 약세에 하락…다우 0.08% 하락 ",0
5663,"뉴욕증시, FOMC 결과 소화하며 혼조세로 출발",3
5664,"'불확실성 해소' 반긴 코스피, 3000선 재탈환",3
5665,"""케이뱅크 내년말 상장 검토…확 달라진 KT 알릴 것""",3
5666,15조 유입된 ETF 내년엔 더 커진다…우리·KTB·트러스톤 출격,3
5667,병원 이용 줄고 고배당 매력…코로나 재확산에 뜬 보험株,3
5668,올해 코스닥 대상에 '테스',3
5669,실적 기대감이 금리인상 악재 넘었다…미국 빅테크株 훨훨,1
5670,테슬라보다 낫네…올해 제대로 달린 美 백신·치료제株,3
5671,"[MK라씨로] 기관, 반도체주 비중 늘려…외국인은 LG 주목",3
5672,[Bull&Bear] 'NFT 신사업' FSN 올 111% 상승,1
5673,"코스피, FOMC 불확실 해소로 3000선 회복",3
5674,"[코스닥] 4.34p(0.43%) 오른 1,007.86(장종료)",1
5675,"미래에셋투자와연금센터 ""MZ, 퇴직연금 공격적 투자""",3
5676,"KB증권, '매매수수료 부담없는 ETF 거래'로 연금개미 모여라",1
5677,"엔케이맥스 ""비소세포폐암 1/2a상 결과"" 국제학술지 채택",3
5678,'어게인 2021년1월?' 내년 폭발적 개인 순매수 기대는 어려워,1
5679,3분기 국내기업 매출 15.4% 늘고 영업이익률 1.1%p 상승 ,1
5680,"""개인 '테마 ETF'에 집중 투자""…대비는 연2.99% 자금으로",3
5681,"대신증권 ""코스피, 3,050까지 반등 시도…경계심 유지 필요""",1
5682,"1조 6800억 판 동학개미들 어쩌나…삼성전자 장중 1%대 강세, 이달 9.26%  상승 ",1
5683,"""LG이노텍 시총 40% 상향 주목""…중장기 투자는 연2.99% 금리로",1
5684,"증권가 ""미국 연준 기준금리 인상, 이르면 내년 6월""(종합)",3
5685,"""LG전자, 내년 전장 사업 흑자 전환""…선점은 연2.99% 자금으로",1
5686,"한국투자증권 ""올해 은행 업종 배당성향 25∼27% 예상""",3
5687,"미래에셋증권, '옥수수 선물 ETN' 종목 상장",3
5688,"케이티비네트워크, 코스닥 상장 첫날 약세…공모가 하회",3
5689,"""내년 초 개인 주도 종목 장세 전망""…대비는 연2.99% 금리로",3
5690,"금융시장 전문가들 ""FOMC, 충격없는 매파적 수준…시장 안도""",3
5691,"코스피, 장 초반 3,010대로 상승…FOMC 불확실성 해소(종합)",1
5692,지금 국내주식 팔아 미국 주식 투자하지 마라,3
5693,[인터뷰] 내년 초 나스닥 상장 '피스컬노트' 한국계 억만장자 팀 황 창업자,3
5694,"""내년 코스피 2800~3400선""…중장기 투자는 연2.99% 자금으로",3
5695,"코스피 상승 출발…장중 3,010선 회복",1
5696,"[코스피] 23.87p(0.80%) 오른 3,013.26(개장)",1
5697,"[코스닥] 9.53p(0.95%) 오른 1,013.05(개장)",1
5698,"뉴욕증시, 연준 테이퍼링·금리인상 발표에 상승...다우 1.08% 상승 ",1
5699,내년 금리 세 번 올린다는데도 뉴욕증시 급반등…나스닥 2.2% 상승 (종합),1
5700,[2021결산] 코스피 '상고하저'…가상화폐 '롤러코스터',3
5701,"뉴욕증시, FOMC 불확실성 해소에 급반등…나스닥 2.15% 상승 마감",1
5702,"금융당국, 사모펀드 원칙대로…헤리티지펀드 분쟁조정 연내 추진",3
5703,연준의 '매파 변신'에도 뉴욕증시 급반등…나스닥 2.2% 상승 ,1
5704,"뉴욕증시, FOMC 결과 대기하며 하락 출발",0
5705,"티맥스소프트, 스카이레이크 품에",3
5706,중국 몽니 부리자 주가 10배 올랐다…전세계 단 하나뿐인 이 ETF,3
5707,신한운용 녹색경영서신 응답 기업 올해 81곳 늘어,3
5708,美 FOMC '폭풍전야'…다시 돌아선 외국인,3
5709,"""내년 식음료·항공 주목하라""…하나금투 '실적주' 강세 전망",3
5710,국민연금 수소에 꽂혔다…덕양 인수에 1천억 투입,3
5711,"운용자산 17조 노란우산공제 ""소상공인 버팀목될것""",3
5712,韓M&A 흥행에…외국계證 잇단 임원승진,3
5713,"금호석화, 자기주식 OCI와 교환하고 일부는 소각…주주가치 제고",3
5714,[공모주 투자노트] 미술품 경매 '케이옥션' 코스닥 도전,3
5715,"한화자산운용 ""TDF 시장서 승부""",3
5716,"삼성전자 0.78% SK하이닉스 2.07% 상승 …코스피, 4거래일만 반등",1
5717,"[코스닥] 0.71p(0.07%) 오른 1,003.52(장종료)",1
5718,"[코스피] 1.44p(0.05%) 오른 2,989.39(장종료)",1
5719,"""사자마자 손절""…메타버스·NFT 담은 개미들 속탄다",3
5720,"""대체 언제 오르는 거야""…롤러코스터 셀트리온, 장중 2% 강세",3
5721,미래에셋운용 '레버리지 테마 ETF' 상장,3
5722,"KB증권, 공모주 능력고사와 함께하는 '공모주 우대위크 시즌2' 이벤트",3
5723,"ETF 시장, 5년만에 3배 가까이 성장…순자산 70조 돌파 역대 최대",1
5724,"삼정KPMG, 대학생 대상 '제3회 KPMG 아이디어톤' 개최",3
5725,"한공회 ""감사인 지정, 기업 부채비용 감소 효과""",0
5726,"'자체개발 HTS', '언론사 특급정보'…불법 금투업자 기승 피해 급증",3
5727,"KT&G, 美 궐련담배 판매 중단에 주가 하락",0
5728,"JW신약, 주당 0.05주 무상증자 결정",3
5729,올해 ETF 순자산총액 70조원 넘었다…작년 대비 35.5% 증가,1
5730,인도 전기차시장 공략 수혜주 & K엔터 글로벌화 수혜주,3
5731,"""LG전자, 구조적 원가 개선""…비중 확대는 연2.99% 금리로",3
5732,"FOMC 경계감에…이달 2.4조원 사던 외국인, 최근 다시 팔아",3
5733,"""경기 불안 vs 회복력 높은 조정"".. 중장기 대비는 연2.99% 자금으로",3
5734,"""다시 재택근무 해야하나""…일상회복 사실상 '멈춤'에 관련주 급등",3
5735,"""D램 시장 수요 성격 변화""…중장기 대비는 연2.99% 금리로",3
5736,"테슬라 본격 하락 시작?…머스크, 주식 6조 더 판다",0
5737,"증권사, 20일부터 탄소배출권 거래…""유동성 부족 해소 기대""",1
5738,차량용 반도체 대란 수혜주 & 애플 주가상승 수혜주!,1
5739,"""정제마진 반등한 정유주 주목""…저점매수는 연2.99% 자금으로",1
5740,"""SK하이닉스 4분기 매출, 분기 사상 최대""…투자는 연2.99% 금리로",1
5741,"[코스피] 8.12p(0.27%) 내린 2,979.83(개장)",0
5742,"[코스닥] 0.63p(0.06%) 내린 1,002.18(개장)",0
5743,"도지코인 쓰겠다는 테슬라, 일런머스크의 입이 또?!",3
5744,12월 FOMC 결과 이렇게 나온다. 오건영의 파월 의장 발언 쪽집게 예측,3
5745,"""지나침 경계"" 남궁민 조언따른 이 회사 '초대박'났다",3
5746,[개장전 주요속보] 상승여력 높은 종목 및 시간외급등 종목 총정리,1
5747,"美증시, FOMC 결과 앞두고 하락…다우 0.30% 하락 ",0
5748,"뉴욕증시, FOMC 결과 앞두고 하락…다우 0.30% 하락 ",0
5749,"뉴욕증시, 생산자물가 급등 속에 혼조 출발",3
5750,미국 증시 퇴출 차이나모바일도 상하이 증시 간다,3
5751,"""양자컴 기술 진화땐 가상화폐 보안 무너뜨릴수도""",3
5752,'12월의 강자' LG전자 기세 이어갈까…6년간 5번이나 올랐다,3
5753,현대重 '물량 폭탄' 주의보…총주식 4.5% 보호예수 풀려,3
